order_id,customer_id,date_commande,statut,canal,frais_livraison_fcfa,montant_total_fcfa
O0005285,C000066,2025-05-08 06:31:51,annulée,web,2000,110000
O0005286,C000011,2025-10-25 16:04:19,livrée,mobile_app,1000,9000
O0005287,C003019,2026-05-11 22:17:14,livrée,mobile_app,1000,59500
O0005288,C001081,2026-05-30 19:43:09,livrée,mobile_app,1500,55500
O0005289,C001777,2025-12-03 22:48:45,retournée,web,1000,69500
O0005290,C000112,2025-02-18 16:39:04,en_cours,mobile_app,0,163000
O0005291,C000918,2025-07-05 10:53:08,annulée,mobile_app,3000,1072500
O0005292,C000036,2024-12-02 17:44:25,livrée,mobile_app,3000,372700
O0005293,C001080,2025-10-30 18:30:55,annulée,mobile_app,1000,438500
O0005294,C003815,2025-06-28 18:17:45,livrée,mobile_app,1000,902000
O0005295,C000306,2025-08-15 10:23:56,livrée,mobile_app,1000,281500
O0005296,C004252,2026-02-01 13:07:18,annulée,web,1500,118500
O0005297,C000433,2026-03-08 19:42:32,livrée,mobile_app,2000,83000
O0005298,C000456,2024-10-24 17:48:19,livrée,mobile_app,2000,80000
O0005299,C000177,2025-12-07 09:16:49,livrée,mobile_app,2000,189500
O0005300,C002212,2025-06-27 12:20:43,livrée,web,2000,19500
O0005301,C000001,2025-07-27 09:42:07,en_cours,web,1500,3500
O0005302,C000136,2025-11-25 15:36:03,livrée,web,1500,3500
O0005303,C001076,2026-06-04 21:22:33,livrée,mobile_app,1000,8500
O0005304,C000001,2026-06-24 06:05:05,livrée,mobile_app,1500,7500
O0005305,C000101,2025-05-11 18:07:58,en_cours,mobile_app,1500,29000
O0005306,C000001,2026-01-28 15:23:04,retournée,mobile_app,1000,415000
O0005307,C002753,2024-07-23 08:42:25,retournée,web,1000,461300
O0005308,C000035,2025-11-18 07:23:36,livrée,mobile_app,3000,219000
O0005309,C000001,2025-08-17 13:12:27,livrée,web,1000,553000
O0005310,C000009,2026-01-28 18:28:08,livrée,web,1500,388300 FCFA
O0005311,C000602,2025-10-07 14:47:30,livrée,mobile_app,1000,2500
O0005312,C000195,2025-10-11 06:24:30,livrée,mobile_app,0,72700
O0005313,C000216,2026-02-03 10:51:14,retournée,mobile_app,0,699000
O0005314,C000002,2024-07-08 11:03:26,livrée,web,2000,121000
O0005315,C000007,2026-01-18 11:52:17,livrée,web,1000,622000
O0005316,C002155,2025-10-07 09:59:42,livrée,web,1000,202200
O0005317,C002289,2024-11-25 07:52:50,livrée,mobile_app,1000,58000
O0005318,C003841,2025-01-22 06:34:53,livrée,web,1000,277000
O0005319,C002629,2025-02-24 21:15:52,livrée,mobile_app,0,118500
O0005320,C000009,2026-04-11 12:23:37,livrée,mobile_app,1500,277300
O0005321,C000001,2026-04-03 18:25:34,livrée,mobile_app,1000,72500
O0005322,C000292,2026-04-29 10:29:05,livrée,mobile_app,1500,530500
O0005323,C000549,2026-02-15 22:54:51,retournée,web,1000,16000
O0005324,C000486,2026-04-18 16:44:47,retournée,web,1000,132000
O0005325,C000019,2026-06-11 06:41:07,en_cours,web,1000,585500
O0005326,C003013,2026-02-15 07:40:25,livrée,mobile_app,0,62000
O0005327,C001084,2025-09-17 15:39:48,en_cours,web,2000,29000
O0005328,C000007,2026-01-30 06:37:50,livrée,mobile_app,2000,218000
O0005329,C002766,2025-05-22 19:15:30,livrée,web,1500,316500
O0005330,C000008,2025-10-26 10:38:43,livrée,mobile_app,3000,121000
O0005331,C002532,2026-04-03 13:32:05,en_cours,mobile_app,1500,752700
O0005332,C004420,2024-12-02 06:46:14,annulée,web,3000,15400
O0005333,C000262,2024-12-17 13:16:00,livrée,mobile_app,2000,1091500
O0005334,C000112,2026-04-05 15:31:38,livrée,mobile_app,1000,46700
O0005335,C003574,2025-04-14 11:07:33,livrée,web,1500,45000
O0005336,C000958,2024-12-02 13:23:28,livrée,mobile_app,1000,16000
O0005337,C002688,2024-09-02 07:12:27,livrée,mobile_app,0,39000
O0005338,C004666,2025-06-10 08:04:47,livrée,mobile_app,3000,41500
O0005339,C000001,2025-09-22 16:53:56,livrée,web,3000,142500
O0005340,C002123,2025-05-17 22:36:16,livrée,mobile_app,1000,32000
O0005341,C000818,2025-10-27 16:41:55,livrée,mobile_app,1500,198500
O0005342,C000889,2025-12-28 17:04:29,en_cours,mobile_app,1000,277000
O0005343,C000001,2024-12-27 22:37:24,livrée,web,2000,513000
O0005344,C001496,2024-11-18 21:50:52,annulée,mobile_app,0,479000
O0005345,C001843,2025-12-22 11:38:58,livrée,web,3000,446200
O0005346,C002055,2025-11-17 07:15:38,livrée,mobile_app,2000,389000
O0005347,C000525,2026-01-31 17:41:24,livrée,web,2000,17000
O0005348,C000182,2024-11-12 12:32:43,en_cours,web,2000,258500
O0005349,C001208,2025-02-18 22:02:13,livrée,mobile_app,1000,4500
O0005350,C000608,2026-04-09 12:54:25,livrée,mobile_app,2000,37500
O0005351,C000196,2024-12-19 21:07:00,livrée,web,1000,392000
O0005352,C003417,2024-09-09 08:38:31,livrée,web,1000,5000
O0005353,C002269,2024-12-11 19:01:30,livrée,web,2000,54000
O0005354,C000611,2025-09-20 13:06:07,livrée,mobile_app,3000,8000
O0005355,C003924,2025-01-06 10:58:05,livrée,mobile_app,1000,59200
O0005356,C000873,2026-03-26 22:15:41,livrée,mobile_app,1000,293100
O0005357,C004836,2025-08-28 17:25:15,livrée,web,1500,7500
O0005358,C000193,2025-05-18 16:21:51,annulée,mobile_app,2000,99000
O0005359,C000216,2025-05-04 10:00:15,en_cours,mobile_app,1000,238000
O0005360,C002669,2025-02-04 10:02:12,en_cours,mobile_app,1000,14000
O0005361,C000268,2026-05-18 22:42:02,livrée,mobile_app,3000,488000
O0005362,C003192,2025-12-02 17:25:23,livrée,web,1500,503000
O0005363,C001187,2026-04-14 12:46:02,livrée,mobile_app,3000,7500
O0005364,C001768,2026-06-09 06:32:00,livrée,mobile_app,2000,105500
O0005365,C003242,2026-01-26 10:36:16,retournée,mobile_app,1000,160000
O0005366,C000003,2025-11-02 22:04:11,livrée,web,2000,42000
O0005367,C000245,2026-06-03 10:53:07,livrée,web,2000,6500
O0005368,C000233,2026-03-27 07:09:41,livrée,mobile_app,1000,36400
O0005369,C001321,2025-07-27 19:46:51,livrée,mobile_app,1500,807000
O0005370,C000040,2025-08-21 19:05:17,livrée,mobile_app,1000,944900
O0005371,C000412,2025-12-08 15:26:07,en_cours,mobile_app,1500,102000
O0005372,C981741,2026-01-10 14:22:18,retournée,mobile_app,2000,555600
O0005373,C000115,2024-12-18 15:18:23,livrée,web,2000,4000
O0005374,C000003,2025-03-12 06:15:03,annulée,web,1000,298300
O0005375,C004674,2026-03-25 16:03:13,en_cours,mobile_app,3000,279000
O0005376,C003510,2026-05-13 14:56:00,livrée,web,2000,116000
O0005377,C001718,2025-12-15 15:51:32,livrée,web,0,55500
O0005378,C000167,2025-09-30 18:40:23,livrée,mobile_app,1500,23000
O0005379,C003159,2024-10-19 17:12:03,livrée,mobile_app,2000,117500
O0005380,C000106,2026-01-21 08:54:02,livrée,mobile_app,2000,1263500
O0005381,C000001,2025-09-14 16:11:08,livrée,mobile_app,2000,549000
O0005382,C000021,2026-03-03 22:36:32,livrée,web,2000,38500
O0005383,C001750,2025-01-04 13:15:47,livrée,mobile_app,1000,724500
O0005384,C000082,2025-11-09 07:14:51,livrée,mobile_app,0,529000
O0005385,C002198,2025-01-07 22:39:00,livrée,mobile_app,2000,218000
O0005386,C000312,2024-12-08 21:23:38,livrée,mobile_app,0,118000
O0005387,C004346,2025-07-18 18:35:43,livrée,mobile_app,2000,112500
O0005388,C000676,2025-09-25 19:13:57,annulée,web,2000,270000
O0005389,C000011,2026-05-05 20:33:51,livrée,web,2000,149500
O0005390,C003741,2026-05-06 07:33:43,livrée,mobile_app,1500,74500
O0005391,C000080,2026-01-09 11:48:51,livrée,mobile_app,0,30700
O0005392,C000956,2025-02-25 08:02:34,livrée,web,1000,51000 FCFA
O0005393,C000002,2026-03-05 19:46:50,annulée,mobile_app,1000,80500
O0005394,C000479,2024-08-17 17:29:34,annulée,mobile_app,0,40600
O0005395,C000082,2025-09-03 06:34:33,en_cours,web,1000,109000
O0005396,C000009,2025-08-27 07:49:51,livrée,web,1500,687600
O0005397,C000311,2025-12-30 06:28:39,annulée,mobile_app,1500,20000
O0005398,C001769,2025-01-05 09:29:56,annulée,mobile_app,1000,38000
O0005399,C000939,2026-04-16 18:37:53,livrée,mobile_app,0,24000
O0005400,C004518,2024-11-12 14:27:17,livrée,web,2000,119000
O0005401,C000351,2024-10-23 16:25:52,retournée,mobile_app,1000,91500
O0005402,C001902,2025-06-05 06:47:31,livrée,web,1500,316400
O0005403,C002541,2025-12-15 17:46:07,livrée,mobile_app,3000,74000
O0005404,C001153,2025-07-27 12:37:30,livrée,mobile_app,1000,13000
O0005405,C000001,2024-09-30 14:39:11,livrée,web,1500,49500
O0005406,C000010,2025-08-08 18:18:49,livrée,mobile_app,1500,289500
O0005407,C004553,2024-12-31 08:52:30,livrée,web,2000,63500
O0005408,C001479,2026-06-29 21:40:23,livrée,web,2000,14500
O0005409,C000068,2025-12-02 17:17:51,livrée,mobile_app,1500,41500
O0005410,C002622,2025-03-01 08:46:35,en_cours,web,2000,40000
O0005411,C000566,2026-02-14 08:29:50,livrée,web,3000,40500
O0005412,C003136,2024-10-29 20:37:13,livrée,web,3000,118000
O0005413,C000072,2025-10-18 17:55:49,livrée,mobile_app,1500,530500
O0005414,C000035,2024-07-23 07:28:53,retournée,mobile_app,0,99500
O0005415,C000004,2024-12-03 13:06:00,livrée,web,1000,92000
O0005416,C001149,2026-06-19 09:56:43,livrée,web,1000,5000
O0005417,C002054,2025-05-27 19:23:44,livrée,web,2000,210500
O0005418,C001449,2024-11-18 11:52:24,livrée,mobile_app,3000,6000
O0005419,C000175,2025-04-03 15:37:16,livrée,mobile_app,0,4500
O0005420,C000003,2026-02-05 07:14:48,livrée,mobile_app,1000,24500
O0005421,C000360,2025-11-12 13:47:51,annulée,mobile_app,1500,588500
O0005422,C000816,2024-08-09 06:50:59,livrée,web,0,24000
O0005423,C000153,2025-11-19 15:12:42,livrée,mobile_app,1500,109500
O0005424,C002724,2026-05-24 14:24:29,livrée,web,0,276000
O0005425,C000421,2025-08-04 16:02:20,livrée,mobile_app,1000,27500
O0005426,C000072,2024-07-27 08:53:06,livrée,web,1500,212300
O0005427,C000171,2024-10-25 13:08:44,livrée,web,2000,399500
O0005428,C000002,2026-01-06 09:31:15,livrée,web,1000,54000 FCFA
O0005429,C000020,2025-12-16 15:54:20,livrée,mobile_app,1500,370200
O0005430,C000919,2025-04-25 10:55:18,annulée,mobile_app,1000,113000
O0005431,C001091,2025-07-07 06:50:15,livrée,mobile_app,1000,5000
O0005432,C002148,2025-09-10 12:09:54,livrée,mobile_app,0,250000
O0005433,C000951,2024-09-23 19:50:35,livrée,web,1500,16500
O0005434,C001298,2026-02-17 17:01:09,en_cours,mobile_app,1000,299000
O0005435,C000002,2025-01-03 22:03:21,livrée,mobile_app,1000,187200
O0005436,C001635,2024-11-16 18:59:26,annulée,mobile_app,1000,141300
O0005437,C000672,2025-01-22 17:44:52,livrée,mobile_app,1500,63000
O0005438,C002546,2024-08-12 18:04:01,retournée,mobile_app,3000,65500
O0005439,C000081,2026-05-15 08:29:57,livrée,mobile_app,1500,12400
O0005440,C000002,2026-01-20 22:25:21,en_cours,web,3000,946000
O0005441,C000161,2025-07-16 06:20:08,en_cours,mobile_app,1000,118000
O0005442,C004645,2025-11-27 10:58:38,livrée,mobile_app,2000,77500
O0005443,C002661,2026-05-26 19:47:33,livrée,web,3000,707000
O0005444,C000022,2025-09-15 10:47:56,livrée,mobile_app,1000,270000
O0005445,C000017,2025-09-29 18:11:42,livrée,web,2000,82000
O0005446,C000001,2024-07-26 16:01:49,livrée,mobile_app,1000,335000
O0005447,C000552,2025-05-30 12:01:12,livrée,web,1000,17500
O0005448,C001925,2025-12-06 12:22:21,livrée,mobile_app,1500,114000
O0005449,C000776,2025-02-14 11:38:11,annulée,mobile_app,2000,19500
O0005450,C001334,2026-04-26 11:30:42,livrée,mobile_app,2000,5000
O0005451,C004133,2025-11-02 09:27:10,livrée,mobile_app,2000,77500
O0005452,C002390,2025-09-12 13:23:30,livrée,mobile_app,2000,158500
O0005453,C000151,2025-01-06 21:18:47,livrée,web,1000,16000
O0005454,C000001,2025-07-30 21:59:32,livrée,web,2000,952900
O0005455,C000175,2025-01-16 08:47:32,livrée,mobile_app,1500,656500
O0005456,C001868,2026-02-28 21:13:59,livrée,mobile_app,1000,27500
O0005457,C000014,2025-07-23 21:05:02,livrée,mobile_app,1000,54500
O0005458,C001028,2026-04-16 22:40:05,livrée,web,3000,276200
O0005459,C000015,2025-10-02 08:04:02,livrée,web,3000,73500
O0005460,C001377,2025-12-05 19:55:17,livrée,mobile_app,3000,66000 FCFA
O0005461,C000542,2025-01-08 08:27:04,livrée,mobile_app,2000,135400
O0005462,C004132,2025-04-20 16:52:59,livrée,mobile_app,1500,353100
O0005463,C000343,2025-12-08 13:48:59,livrée,mobile_app,0,1182000
O0005464,C003086,2026-03-01 10:24:22,livrée,web,1000,242800
O0005465,C004632,2025-12-25 10:29:30,livrée,mobile_app,2000,107000
O0005466,C000006,2026-06-10 06:09:12,livrée,mobile_app,0,14500
O0005467,C000795,2024-11-19 17:40:33,en_cours,mobile_app,1500,273500
O0005468,C002265,2024-11-20 18:23:54,livrée,web,0,1200500
O0005469,C002320,2025-05-28 14:39:40,livrée,mobile_app,1500,43000
O0005470,C001792,2025-03-21 19:29:32,livrée,mobile_app,2000,12000
O0005471,C000200,2024-09-18 14:16:38,annulée,web,1000,2500
O0005472,C001198,2025-12-01 11:58:49,livrée,mobile_app,1000,235400
O0005473,C001566,2025-11-04 18:06:48,livrée,mobile_app,2000,352000
O0005474,C002817,2024-12-07 12:51:34,livrée,mobile_app,1000,578500
O0005475,C000918,2025-10-29 14:06:39,livrée,web,1000,189000
O0005476,C000209,2026-06-21 14:57:44,annulée,mobile_app,1000,177800
O0005477,C000021,2025-08-08 11:14:34,livrée,mobile_app,1500,838700
O0005478,C000008,2025-12-21 21:22:10,livrée,web,1500,74500
O0005479,C000777,2025-11-08 18:47:34,livrée,web,1500,7000
O0005480,C001209,2025-02-09 19:07:06,livrée,mobile_app,1500,60500
O0005481,C000006,2025-10-06 15:29:37,livrée,web,1000,279500
O0005482,C000041,2025-10-23 16:51:18,livrée,web,1000,33000
O0005483,C000002,2026-05-19 06:29:43,en_cours,mobile_app,3000,679500
O0005484,C004051,2026-03-25 15:03:04,livrée,web,1000,130100
O0005485,C001410,2025-05-30 06:22:39,livrée,mobile_app,2000,12500
O0005486,C002158,2026-04-23 12:06:56,annulée,web,2000,163000
O0005487,C000062,2025-01-30 08:00:56,livrée,mobile_app,3000,22000
O0005488,C000005,2025-07-30 13:27:55,livrée,mobile_app,1500,5500
O0005489,C000001,2026-03-12 14:40:37,livrée,web,3000,432000
O0005490,C000048,2025-10-17 13:11:08,annulée,mobile_app,1000,224000
O0005491,C000017,2025-11-16 15:12:35,livrée,mobile_app,1000,109000
O0005492,C001564,2025-12-30 09:58:25,livrée,mobile_app,1500,40500
O0005493,C003122,2026-06-27 14:38:04,livrée,web,1000,376000
O0005494,C004250,2025-02-24 16:30:21,livrée,mobile_app,1500,72600
O0005495,C001083,2026-04-09 11:36:18,livrée,mobile_app,1500,11900
O0005496,C000736,2025-04-15 17:56:21,en_cours,mobile_app,0,151500
O0005497,C000048,2025-07-24 08:02:41,livrée,web,1500,5000
O0005498,C000012,2026-01-18 11:07:19,livrée,mobile_app,0,345000
O0005499,C003855,2025-04-02 22:35:25,livrée,mobile_app,2000,138000
O0005500,C000115,2025-11-17 14:47:36,livrée,mobile_app,0,898000
O0005501,C001733,2026-04-05 06:17:04,livrée,mobile_app,1500,3000
O0005502,C000308,2025-12-04 17:04:10,livrée,mobile_app,1500,40500
O0005503,C000003,2025-12-22 17:35:57,livrée,mobile_app,1500,14700
O0005504,C000305,2025-03-07 13:42:31,livrée,mobile_app,1500,624900
O0005505,C000019,2026-04-07 07:26:14,livrée,mobile_app,2000,41000
O0005506,C001167,2024-12-28 17:44:32,annulée,mobile_app,2000,112000
O0005507,C000017,2024-12-05 14:02:45,livrée,mobile_app,3000,373900
O0005508,C000521,2024-10-19 10:49:44,livrée,mobile_app,1500,160500
O0005509,C003737,2025-07-01 18:27:41,livrée,mobile_app,1000,135400
O0005510,C001527,2026-03-25 19:29:21,livrée,web,3000,45000
O0005511,C001056,2025-10-05 09:04:46,livrée,mobile_app,1000,579500
O0005512,C000152,2025-09-10 21:06:49,livrée,mobile_app,2000,104000
O0005513,C000565,2025-06-26 22:35:34,livrée,mobile_app,0,48900
O0005514,C002742,2026-02-27 14:50:17,livrée,mobile_app,3000,156000
O0005515,C001390,2024-11-27 16:47:10,livrée,web,2000,11500
O0005516,C002387,2025-09-25 21:56:36,livrée,mobile_app,2000,129500
O0005517,C000034,2024-09-05 10:36:13,livrée,mobile_app,3000,5500
O0005518,C002122,2026-02-02 08:13:16,livrée,mobile_app,1000,28100
O0005519,C001968,2026-02-12 07:48:42,livrée,mobile_app,1500,356400
O0005520,C004919,2024-10-08 13:46:28,livrée,mobile_app,2000,115000
O0005521,C000294,2026-02-20 15:51:55,en_cours,mobile_app,1500,29100
O0005522,C000691,2024-12-28 11:01:48,en_cours,mobile_app,0,159500
O0005523,C000293,2026-04-30 15:38:15,annulée,mobile_app,1000,16000
O0005524,C000721,2025-08-17 19:14:17,livrée,web,2000,51500
O0005525,C002169,2025-04-21 10:05:47,livrée,mobile_app,1500,97500
O0005526,C004961,2025-12-19 22:19:57,livrée,mobile_app,3000,1539500
O0005527,C002528,2024-11-01 12:22:22,livrée,mobile_app,1000,77500
O0005528,C001475,2025-12-01 19:40:25,livrée,mobile_app,1000,1084000
O0005529,C000001,2025-07-25 14:39:51,livrée,mobile_app,1000,331000
O0005530,C000016,2025-06-28 16:08:34,livrée,web,1500,22500
O0005531,C000383,2024-11-15 19:40:41,livrée,mobile_app,1000,68500
O0005532,C000003,2026-02-04 07:04:06,retournée,mobile_app,0,28000
O0005533,C001016,2025-08-15 21:47:20,livrée,mobile_app,1500,6500
O0005534,C001011,2024-07-04 07:54:52,livrée,web,1000,16000
O0005535,C000239,2025-05-06 20:56:30,livrée,mobile_app,3000,242300
O0005536,C001233,2026-05-20 15:38:13,livrée,mobile_app,3000,32500
O0005537,C003889,2025-05-11 11:38:26,livrée,mobile_app,1000,1150000
O0005538,C000001,2025-05-02 21:08:51,livrée,web,1500,5500
O0005539,C001188,2024-12-03 21:50:31,livrée,web,3000,3500
O0005540,C002515,2025-06-23 06:16:55,livrée,mobile_app,2000,182000
O0005541,C003259,2024-11-13 12:11:34,livrée,mobile_app,0,218200
O0005542,C000556,2026-01-28 20:39:25,livrée,mobile_app,1500,156000
O0005543,C000003,2025-11-22 08:09:30,livrée,mobile_app,3000,279000
O0005544,C004520,2025-02-07 20:57:05,annulée,mobile_app,1500,618000
O0005545,C000516,2024-10-28 10:12:11,livrée,mobile_app,2000,728000
O0005546,C004774,2025-12-17 07:44:31,livrée,mobile_app,2000,26000
O0005547,C000009,2024-07-14 15:24:27,livrée,mobile_app,1000,145000
O0005548,C000160,2026-06-19 08:45:02,livrée,web,1000,592500
O0005549,C003673,2024-12-25 16:56:59,livrée,mobile_app,3000,46000
O0005550,C000520,2024-11-20 20:21:30,livrée,web,3000,15600
O0005551,C001640,2024-10-25 13:16:20,livrée,mobile_app,0,311100
O0005552,C004206,2026-01-24 21:58:49,livrée,web,2000,590000
O0005553,C000373,2026-06-11 19:06:26,livrée,mobile_app,0,60800
O0005554,C001826,2025-12-22 17:38:56,livrée,web,3000,6500
O0005555,C000050,2026-04-22 07:41:14,retournée,mobile_app,3000,1185500
O0005556,C000721,2025-04-17 11:46:01,livrée,mobile_app,0,10500
O0005557,C002965,2024-11-13 20:56:22,livrée,mobile_app,1000,288900
O0005558,C000010,2025-11-22 15:03:36,livrée,mobile_app,1500,55500
O0005559,C000006,2025-03-19 19:11:50,livrée,web,0,243500
O0005560,C000516,2025-05-24 14:54:29,livrée,mobile_app,1500,87500
O0005561,C000503,2026-04-04 15:01:16,livrée,mobile_app,1500,113000
O0005562,C001827,2025-05-24 18:05:38,livrée,web,3000,214500
O0005563,C001158,2024-07-27 09:07:58,livrée,web,1000,6500
O0005564,C003129,2025-08-31 18:19:01,livrée,mobile_app,1500,89000
O0005565,C000307,2025-03-13 19:41:30,livrée,web,1000,1015500
O0005566,C002724,2025-03-06 11:00:21,livrée,web,1000,533000
O0005567,C000001,2026-04-11 19:58:26,en_cours,web,1000,33000
O0005568,C000001,2025-06-12 11:50:50,livrée,mobile_app,1500,99500
O0005569,C000706,2026-06-27 10:12:11,annulée,mobile_app,1000,417000
O0005570,C000435,2024-09-20 21:12:55,livrée,web,0,194200
O0005571,C004648,2026-01-06 06:19:45,livrée,web,1000,124000
O0005572,C002722,2026-03-13 09:53:28,livrée,mobile_app,1500,64500
O0005573,C000086,2025-11-15 07:33:52,livrée,web,1000,400200
O0005574,C002274,2024-09-18 18:08:02,livrée,mobile_app,1500,947500
O0005575,C000048,2024-07-07 11:09:49,annulée,mobile_app,3000,121500
O0005576,C001652,2026-03-03 16:56:12,livrée,web,3000,300000
O0005577,C000277,2026-05-16 08:06:50,livrée,mobile_app,1500,13500
O0005578,C001351,2026-04-28 18:00:32,livrée,mobile_app,0,23000
O0005579,C000160,2025-10-11 22:56:51,livrée,web,2000,83400
O0005580,C000953,2025-03-10 09:09:00,livrée,mobile_app,2000,69000
O0005581,C001514,2025-02-06 06:32:09,livrée,web,3000,127900
O0005582,C000029,2026-02-15 19:35:07,livrée,mobile_app,0,39500
O0005583,C000005,2026-03-12 08:42:31,livrée,web,1500,258300
O0005584,C001266,2025-11-24 15:06:40,en_cours,mobile_app,1000,14000
O0005585,C002076,2026-06-27 18:42:12,annulée,web,2000,492900
O0005586,C002809,2026-06-04 12:32:58,livrée,mobile_app,1500,302400 FCFA
O0005587,C000233,2024-07-21 22:38:32,annulée,web,0,90600
O0005588,C000077,2025-09-23 20:47:49,annulée,mobile_app,1500,2500
O0005589,C001506,2026-03-04 18:52:35,livrée,mobile_app,0,132500
O0005590,C001589,2026-04-04 16:54:05,livrée,mobile_app,1500,204600
O0005591,C003485,2025-01-03 11:58:04,livrée,mobile_app,1000,415600
O0005592,C002023,2025-12-09 19:46:08,livrée,mobile_app,2000,140700
O0005593,C001679,2025-05-29 18:38:14,livrée,mobile_app,3000,10500
O0005594,C001103,2026-06-13 07:22:38,livrée,mobile_app,1500,37000
O0005595,C002429,2024-12-15 20:39:46,livrée,mobile_app,1000,110500
