item_id,order_id,product_id,quantite,prix_unitaire_fcfa
I00002982,O0001318,P00467,1,51500
I00002983,O0001318,P00080,1,28500
I00002984,O0001318,P00012,1,28900
I00002985,O0001319,P00143,1,24000
I00002986,O0001319,P00216,2,18000
I00002987,O0001319,P00005,1,529000
I00002988,O0001320,P00189,1,5500
I00002989,O0001320,P00004,2,2000
I00002990,O0001321,P00004,1,2000
I00002991,O0001322,P00020,2,92000
I00002992,O0001322,P00514,1,40000
I00002993,O0001322,P00013,1,20400
I00002994,O0001323,P00004,1,2000
I00002995,O0001324,P00139,1,10500
I00002996,O0001324,P00012,1,25300
I00002997,O0001324,P00009,2,32000
I00002998,O0001325,P00040,1,68000
I00002999,O0001326,P00037,1,51000
I00003000,O0001326,P00074,1,21000
I00003001,O0001326,P00520,2,11000
I00003002,O0001327,P00324,1,26500
I00003003,O0001327,P00209,2,104500
I00003004,O0001328,P00031,2,479000
I00003005,O0001328,P00136,1,11500
I00003006,O0001328,P00001,1,108000
I00003007,O0001329,P00022,1,5200
I00003008,O0001329,P00038,1,34500
I00003009,O0001330,P00012,2,35500
I00003010,O0001330,P00358,1,47600
I00003011,O0001330,P00019,2,44200
I00003012,O0001331,P00001,1,108000
I00003013,O0001331,P00108,2,43600
I00003014,O0001332,P00288,2,11000
I00003015,O0001333,P00082,1,19500
I00003016,O0001333,P00001,1,108000
I00003017,O0001333,P00034,2,3500
I00003018,O0001333,P00074,1,21000
I00003019,O0001334,P00191,1,27000
I00003020,O0001334,P00007,1,4500
I00003021,O0001335,P00006,1,276000
I00003022,O0001335,P00131,1,3000
I00003023,O0001335,P00188,1,37000
I00003024,O0001336,P00135,3,122500
I00003025,O0001336,P00367,3,2400
I00003026,O0001336,P00001,1,108000
I00003027,O0001337,P00357,1,9600
I00003028,O0001338,P00147,1,14500
I00003029,O0001338,P00288,1,11000
I00003030,O0001339,P00230,2,30600
I00003031,O0001339,P00046,1,6000
I00003032,O0001339,P00224,2,13600
I00003033,O0001339,P00001,2,108000
I00003034,O0001340,P00055,1,61500
I00003035,O0001340,P00005,1,376800
I00003036,O0001341,P00019,1,49500
I00003037,O0001342,P00271,2,190500
I00003038,O0001343,P00043,1,21000
I00003039,O0001343,P00087,1,39000
I00003040,O0001343,P00240,1,9000
I00003041,O0001344,P00098,1,1800
I00003042,O0001344,P00092,1,47400
I00003043,O0001344,P00001,1,89900
I00003044,O0001345,P00049,1,17300
I00003045,O0001345,P00302,1,4500
I00003046,O0001345,P00010,1,4500
I00003047,O0001346,P00001,1,108000
I00003048,O0001346,P00032,1,3500
I00003049,O0001346,P00035,1,288000
I00003050,O0001347,P00593,1,844000
I00003051,O0001348,P00005,1,529000
I00003052,O0001348,P00390,1,5000
I00003053,O0001348,P00176,1,48500
I00003054,O0001349,P00588,2,45500
I00003055,O0001350,P00005,1,484300
I00003056,O0001350,P00285,1,27000
I00003057,O0001350,P00007,1,3200
I00003058,O0001350,P00083,1,144000
I00003059,O0001351,P00074,1,21000
I00003060,O0001351,P00398,1,23500
I00003061,O0001351,P00009,1,32000
I00003062,O0001352,P00001,1,108000
I00003063,O0001353,P00019,1,49500
I00003064,O0001354,P00046,1,5200
I00003065,O0001354,P00001,1,108000
I00003066,O0001355,P00001,1,108000
I00003067,O0001356,P00001,1,108000
I00003068,O0001356,P00003,3,39000
I00003069,O0001356,P00194,1,38500
I00003070,O0001356,P00024,1,5000
I00003071,O0001357,P00069,3,44500
I00003072,O0001357,P00023,1,9500
I00003073,O0001358,P00001,1,108000
I00003074,O0001359,P00002,1,69500
I00003075,O0001359,P00002,1,69500
I00003076,O0001359,P00011,1,15000
I00003077,O0001359,P00155,1,26500
I00003078,O0001359,P00322,2,16500
I00003079,O0001360,P00300,1,7500
I00003080,O0001361,P00087,1,39000
I00003081,O0001361,P00273,1,39000
I00003082,O0001362,P00251,1,23000
I00003083,O0001363,P00319,2,72000
I00003084,O0001364,P00002,3,69500
I00003085,O0001365,P00124,1,3500
I00003086,O0001365,P00013,1,23000
I00003087,O0001365,P00066,2,800
I00003088,O0001365,P00332,1,10300
I00003089,O0001365,P00088,1,24500
I00003090,O0001365,P00008,1,3000
I00003091,O0001366,P00090,1,25500
I00003092,O0001366,P00016,1,473000
I00003093,O0001366,P00035,1,288000
I00003094,O0001367,P00004,2,2000
I00003095,O0001368,P00010,1,4500
I00003096,O0001368,P00043,1,21000
I00003097,O0001369,P00230,1,40500
I00003098,O0001370,P00019,1,49500
I00003099,O0001370,P00494,2,11500
I00003100,O0001371,P00002,1,69500
I00003101,O0001371,P00027,1,14000
I00003102,O0001371,P00018,2,12500
I00003103,O0001371,P00305,2,67500
I00003104,O0001372,P00399,1,6400
I00003105,O0001372,P00025,1,24500
I00003106,O0001373,P00004,2,2000
I00003107,O0001374,P00001,2,108000
I00003108,O0001374,P00173,1,19100
I00003109,O0001375,P00003,1,27700
I00003110,O0001375,P00049,1,19000
I00003111,O0001376,P00013,2,23000
I00003112,O0001377,P00052,1,388500
I00003113,O0001378,P00003,3,39000
I00003114,O0001379,P00099,1,6900
I00003115,O0001380,P00039,1,101900
I00003116,O0001380,P00209,1,104500
I00003117,O0001380,P00031,1,479000
I00003118,O0001380,P00002,3,69500
I00003119,O0001381,P00085,1,55500
I00003120,O0001381,P00003,1,39000
I00003121,O0001382,P00477,1,17900
I00003122,O0001382,P00613,1,59500
I00003123,O0001383,P00605,1,32500
I00003124,O0001384,P00062,1,15000
I00003125,O0001384,P00002,2,69500
I00003126,O0001384,P00317,3,58500
I00003127,O0001384,P00146,1,3800
I00003128,O0001384,P00004,2,1900
I00003129,O0001384,P00002,1,55500
I00003130,O0001385,P00024,1,4400
I00003131,O0001386,P00137,1,9500
I00003132,O0001386,P00079,1,371000
I00003133,O0001387,P00607,1,20500
I00003134,O0001387,P00016,1,473000
I00003135,O0001388,P00163,2,38500
I00003136,O0001389,P00017,1,25000
I00003137,O0001389,P00513,2,4000
I00003138,O0001389,P00002,1,69500
I00003139,O0001389,P00027,1,14000
I00003140,O0001390,P00088,1,24500
I00003141,O0001391,P00017,1,25000
I00003142,O0001392,P00142,1,12000
I00003143,O0001393,P00030,1,13000
I00003144,O0001393,P00200,1,14000
I00003145,O0001394,P00001,1,108000
I00003146,O0001395,P00068,1,32000
I00003147,O0001395,P00293,3,27500
I00003148,O0001396,P00014,1,115500
I00003149,O0001397,P00021,1,22500
I00003150,O0001397,P00002,1,69500
I00003151,O0001398,P00349,2,16500
I00003152,O0001398,P00120,1,137500
I00003153,O0001399,P00086,1,5500
I00003154,O0001399,P00326,2,110000
I00003155,O0001400,P00006,1,276000
I00003156,O0001401,P00046,2,6000
I00003157,O0001401,P00081,1,9500
I00003158,O0001401,P00019,1,49500
I00003159,O0001401,P00226,1,7000
I00003160,O0001401,P00501,1,5900
I00003161,O0001401,P00180,1,586000
I00003162,O0001402,P00452,1,16000
I00003163,O0001403,P00001,1,108000
I00003164,O0001404,P00319,1,72000
I00003165,O0001404,P00083,2,103700
I00003166,O0001405,P00050,2,74500
I00003167,O0001405,P00480,1,41500
I00003168,O0001406,P00008,2,3000
I00003169,O0001407,P00336,1,7700
I00003170,O0001408,P00012,1,35500
I00003171,O0001408,P00032,1,3500
I00003172,O0001409,P00006,2,276000
I00003173,O0001409,P00212,1,1500
I00003174,O0001409,P00061,1,30000
I00003175,O0001410,P00008,1,3000
I00003176,O0001410,P00226,1,7000
I00003177,O0001410,P00253,1,11500
I00003178,O0001410,P00015,1,54300
I00003179,O0001410,P00001,1,100200
I00003180,O0001411,P00001,2,108000
I00003181,O0001411,P00077,1,15000
I00003182,O0001412,P00011,1,15000
I00003183,O0001413,P00151,1,26500
I00003184,O0001414,P00006,1,237700
I00003185,O0001414,P00054,1,20500
I00003186,O0001415,P00001,2,108000
I00003187,O0001415,P00001,1,108000
I00003188,O0001416,P00406,1,6000
I00003189,O0001417,P00162,2,27000
I00003190,O0001417,P00033,1,9500
I00003191,O0001418,P00032,1,3500
I00003192,O0001418,P00005,1,415300
I00003193,O0001419,P00205,1,14300
I00003194,O0001419,P00433,1,8000
I00003195,O0001419,P00096,1,5000
I00003196,O0001420,P00002,1,48900
I00003197,O0001420,P00013,1,23000
I00003198,O0001421,P00316,1,94500
I00003199,O0001421,P00045,2,29000
I00003200,O0001422,P00241,1,115700
I00003201,O0001422,P00004,1,2000
I00003202,O0001423,P00016,2,473000
I00003203,O0001424,P00030,1,13000
I00003204,O0001424,P00004,3,2000
I00003205,O0001425,P00391,1,3000
I00003206,O0001425,P00024,1,4200
I00003207,O0001425,P00013,1,23000
I00003208,O0001426,P00001,2,108000
I00003209,O0001426,P00001,2,108000
I00003210,O0001427,P00030,1,13000
I00003211,O0001427,P00079,1,371000
I00003212,O0001427,P00089,2,10000
I00003213,O0001428,P00415,1,45000
I00003214,O0001429,P00103,1,49300
I00003215,O0001429,P00064,2,188200
I00003216,O0001429,P00177,2,80500
I00003217,O0001430,P00104,1,25000
I00003218,O0001430,P00003,1,39000
I00003219,O0001430,P00016,2,441300
I00003220,O0001430,P00001,1,108000
I00003221,O0001431,P00016,1,444700
I00003222,O0001431,P00019,2,49500
I00003223,O0001431,P00001,1,108000
I00003224,O0001431,P00005,1,529000
I00003225,O0001432,P00231,1,4500
I00003226,O0001432,P00267,1,6500
I00003227,O0001432,P00009,1,32000
I00003228,O0001432,P00522,1,74000
I00003229,O0001433,P00128,1,80000
I00003230,O0001434,P00003,1,39000
I00003231,O0001434,P00022,1,5500
I00003232,O0001435,P00050,1,74500
I00003233,O0001435,P00025,1,24500
I00003234,O0001435,P00281,2,3000
I00003235,O0001435,P00263,1,39500
I00003236,O0001436,P00097,2,47500
I00003237,O0001436,P00223,1,62000
I00003238,O0001436,P00418,1,25500
I00003239,O0001436,P00057,1,18500
I00003240,O0001436,P00048,2,24000
I00003241,O0001436,P00001,2,108000
I00003242,O0001437,P00551,1,43500
I00003243,O0001437,P00008,1,3000
I00003244,O0001437,P00021,1,22500
I00003245,O0001438,P00025,1,24500
I00003246,O0001438,P00047,1,12000
I00003247,O0001439,P00004,1,2000
I00003248,O0001439,P00275,1,68000
I00003249,O0001439,P00008,1,3000
I00003250,O0001439,P00247,1,2000
I00003251,O0001440,P00012,1,35500
I00003252,O0001440,P00443,1,5000
I00003253,O0001441,P00393,2,58000
I00003254,O0001442,P00006,1,276000
I00003255,O0001443,P00128,1,80000
I00003256,O0001443,P00001,1,108000
I00003257,O0001443,P00195,1,98000
I00003258,O0001443,P00124,1,3500
I00003259,O0001443,P00062,3,15000
I00003260,O0001444,P00006,2,200000
I00003261,O0001444,P00530,1,3800
I00003262,O0001445,P00117,3,21000
I00003263,O0001445,P00057,1,18500
I00003264,O0001445,P00002,1,69500
I00003265,O0001445,P00004,1,2000
I00003266,O0001445,P00001,1,108000
I00003267,O0001446,P00537,1,23000
I00003268,O0001446,P00004,3,2000
I00003269,O0001447,P00495,2,12000
I00003270,O0001448,P00489,1,2000
I00003271,O0001448,P00344,1,10500
I00003272,O0001448,P00001,1,108000
I00003273,O0001449,P00213,1,114000
I00003274,O0001450,P00359,1,2500
I00003275,O0001450,P00079,1,371000
I00003276,O0001451,P00519,1,38300
I00003277,O0001452,P00037,2,51000
I00003278,O0001452,P00004,1,2000
I00003279,O0001453,P00266,1,95500
I00003280,O0001454,P00007,1,4500
I00003281,O0001454,P00120,1,137500
I00003282,O0001455,P00069,3,39100
I00003283,O0001455,P00047,1,12000
I00003284,O0001455,P00031,1,423800
I00003285,O0001455,P00003,1,39000
I00003286,O0001456,P00001,2,108000
I00003287,O0001456,P00048,3,18300
I00003288,O0001456,P00578,1,1000
I00003289,O0001456,P00029,1,1000
I00003290,O0001456,P00001,1,108000
I00003291,O0001456,P00118,1,6000
I00003292,O0001457,P00003,1,39000
I00003293,O0001458,P00167,2,2000
I00003294,O0001459,P00082,3,19500
I00003295,O0001459,P00295,3,9000
I00003296,O0001459,P00120,1,137500
I00003297,O0001460,P00063,1,571000
I00003298,O0001460,P00035,1,288000
I00003299,O0001461,P00019,1,43900
I00003300,O0001461,P00002,1,60800
I00003301,O0001461,P00355,1,3500
I00003302,O0001461,P00328,2,105000
I00003303,O0001461,P00041,2,6000
I00003304,O0001462,P00001,1,108000
I00003305,O0001462,P00175,1,4500
I00003306,O0001463,P00001,1,108000
I00003307,O0001463,P00010,1,4500
I00003308,O0001463,P00001,1,108000
I00003309,O0001463,P00324,1,26500
I00003310,O0001464,P00179,3,15800
I00003311,O0001464,P00152,3,28100
I00003312,O0001464,P00001,1,108000
I00003313,O0001464,P00010,2,4500
I00003314,O0001465,P00542,1,49000
I00003315,O0001466,P00411,1,31000
I00003316,O0001466,P00061,2,30000
I00003317,O0001466,P00161,1,212000
I00003318,O0001467,P00057,1,18500
I00003319,O0001467,P00003,1,39000
I00003320,O0001467,P00114,2,416500
I00003321,O0001467,P00512,2,81500
I00003322,O0001467,P00001,1,108000
I00003323,O0001467,P00085,2,55500
I00003324,O0001468,P00373,2,4000
I00003325,O0001469,P00036,1,10500
I00003326,O0001469,P00226,1,7000
I00003327,O0001469,P00054,1,20500
I00003328,O0001469,P00518,1,70000
I00003329,O0001470,P00030,1,13000
I00003330,O0001470,P00027,1,14000
I00003331,O0001471,P00007,1,4500
I00003332,O0001471,P00003,2,39000
I00003333,O0001471,P00557,1,46500
I00003334,O0001471,P00072,1,3000
I00003335,O0001472,P00008,1,3000
I00003336,O0001473,P00009,1,32000
I00003337,O0001474,P00353,1,5000
I00003338,O0001474,P00004,1,2000
I00003339,O0001474,P00617,1,66500
I00003340,O0001474,P00352,3,14500
I00003341,O0001475,P00003,2,39000
I00003342,O0001475,P00472,1,57000
I00003343,O0001475,P00002,1,69500
I00003344,O0001475,P00029,3,1000
I00003345,O0001476,P00067,1,34000
I00003346,O0001476,P00003,2,39000
I00003347,O0001476,P00029,1,900
I00003348,O0001477,P00454,1,2000
I00003349,O0001478,P00003,1,39000
I00003350,O0001478,P00493,1,29000
I00003351,O0001478,P00402,1,5000
I00003352,O0001479,P00243,1,10000
I00003353,O0001479,P00388,2,25000
I00003354,O0001479,P00627,1,188000
I00003355,O0001479,P00035,2,288000
I00003356,O0001479,P00024,1,4700
I00003357,O0001479,P00387,1,3300
I00003358,O0001480,P00022,1,4700
I00003359,O0001481,P00001,1,108000
I00003360,O0001481,P00058,2,4000
I00003361,O0001481,P00080,1,28500
I00003362,O0001481,P00223,1,62000
I00003363,O0001481,P00020,1,92000
I00003364,O0001482,P00154,2,145500
I00003365,O0001482,P00033,1,9500
I00003366,O0001482,P00082,3,19500
I00003367,O0001483,P00108,2,48500
I00003368,O0001483,P00103,1,69500
I00003369,O0001484,P00051,1,174500
I00003370,O0001485,P00156,2,2200
I00003371,O0001485,P00001,2,108000
I00003372,O0001486,P00006,1,260800
I00003373,O0001487,P00009,1,32000
I00003374,O0001487,P00130,3,15100
I00003375,O0001487,P00239,2,14500
I00003376,O0001488,P00017,1,22600
I00003377,O0001488,P00025,1,24500
I00003378,O0001489,P00318,1,19000
I00003379,O0001489,P00596,1,201000
I00003380,O0001490,P00047,1,12000
I00003381,O0001490,P00003,1,39000
I00003382,O0001490,P00188,1,37000
I00003383,O0001491,P00010,2,4500
I00003384,O0001491,P00063,1,571000
I00003385,O0001492,P00001,1,108000
I00003386,O0001492,P00042,1,414000
I00003387,O0001492,P00179,2,18500
I00003388,O0001493,P00012,1,35500
I00003389,O0001494,P00002,3,69500
I00003390,O0001494,P00185,1,15500
I00003391,O0001494,P00008,1,3000
I00003392,O0001494,P00017,1,25000
I00003393,O0001494,P00002,1,69500
I00003394,O0001495,P00005,1,497000
I00003395,O0001495,P00014,1,115500
I00003396,O0001496,P00137,1,8900
I00003397,O0001496,P00258,1,6500
I00003398,O0001497,P00003,3,39000
I00003399,O0001497,P00001,1,108000
I00003400,O0001497,P00001,1,108000
I00003401,O0001498,P00120,3,137500
I00003402,O0001499,P00354,1,17300
I00003403,O0001499,P00060,1,67000
I00003404,O0001499,P00022,2,5100
I00003405,O0001500,P00014,1,115500
I00003406,O0001500,P00060,1,67000
I00003407,O0001500,P00313,1,4000
I00003408,O0001500,P00006,1,276000
I00003409,O0001500,P00017,2,25000
I00003410,O0001501,P00015,1,59000
I00003411,O0001502,P00538,1,120500
I00003412,O0001502,P00577,3,595300
I00003413,O0001502,P00009,1,32000
I00003414,O0001502,P00044,1,32500
I00003415,O0001503,P00127,2,62500
I00003416,O0001504,P00138,1,7500
I00003417,O0001504,P00002,2,69500
I00003418,O0001504,P00012,1,35500
I00003419,O0001505,P00010,1,4500
I00003420,O0001505,P00001,1,108000
I00003421,O0001505,P00005,1,529000
I00003422,O0001506,P00022,1,5500
I00003423,O0001506,P00001,1,108000
I00003424,O0001507,P00063,2,483900
I00003425,O0001507,P00062,3,15000
I00003426,O0001508,P00195,1,98000
I00003427,O0001508,P00002,1,69500
I00003428,O0001509,P00027,1,14000
I00003429,O0001510,P00015,3,59000
I00003430,O0001510,P00006,2,276000
I00003431,O0001511,P00004,1,1800
I00003432,O0001512,P00082,2,19500
I00003433,O0001512,P00022,1,3900
I00003434,O0001513,P00247,1,2000
I00003435,O0001513,P00398,2,23500
I00003436,O0001514,P00014,1,115500
I00003437,O0001515,P00011,1,15000
I00003438,O0001516,P00060,1,67000
I00003439,O0001516,P00089,1,8000
I00003440,O0001516,P00012,1,35500
I00003441,O0001516,P00497,1,3700
I00003442,O0001516,P00597,1,105500
I00003443,O0001517,P00039,1,116000
I00003444,O0001517,P00006,1,276000
I00003445,O0001518,P00133,1,2500
I00003446,O0001518,P00273,1,39000
I00003447,O0001519,P00313,3,4000
I00003448,O0001519,P00051,1,174500
I00003449,O0001519,P00002,1,69500
I00003450,O0001519,P00061,3,30000
I00003451,O0001519,P00172,3,46500
I00003452,O0001520,P00527,1,387500
I00003453,O0001520,P00001,1,108000
I00003454,O0001521,P00027,1,14000
I00003455,O0001522,P00079,1,371000
I00003456,O0001522,P00546,1,900
I00003457,O0001522,P00012,1,35500
I00003458,O0001522,P00464,1,4000
I00003459,O0001523,P00113,1,483000
I00003460,O0001523,P00214,1,65300
I00003461,O0001524,P00205,1,20000
I00003462,O0001525,P00036,1,10500
I00003463,O0001525,P00340,1,587000
I00003464,O0001525,P00346,2,43000
I00003465,O0001525,P00001,1,108000
I00003466,O0001526,P00610,1,36000
I00003467,O0001527,P00065,1,236500
I00003468,O0001527,P00049,2,19000
I00003469,O0001528,P00323,1,4500
I00003470,O0001528,P00385,3,43000
I00003471,O0001528,P00004,1,2000
I00003472,O0001529,P00003,1,39000
I00003473,O0001529,P00003,1,39000
I00003474,O0001530,P00144,3,2500
I00003475,O0001530,P00154,2,145500
I00003476,O0001530,P00250,1,8500
I00003477,O0001530,P00007,1,4500
I00003478,O0001531,P00139,3,10500
I00003479,O0001531,P00602,1,136000
I00003480,O0001531,P00073,2,11500
I00003481,O0001532,P00173,1,24500
I00003482,O0001532,P00355,1,3500
I00003483,O0001533,P00213,1,114000
I00003484,O0001533,P00008,2,3000
I00003485,O0001533,P00259,1,208900
I00003486,O0001533,P00049,1,19000
I00003487,O0001533,P00349,1,16500
I00003488,O0001534,P00373,1,4000
I00003489,O0001534,P00280,1,36000
I00003490,O0001534,P00006,1,276000
I00003491,O0001535,P00051,2,136100
I00003492,O0001535,P00362,2,296500
I00003493,O0001535,P00118,1,6000
I00003494,O0001536,P00097,1,47500
I00003495,O0001537,P00022,1,5500
I00003496,O0001538,P00087,1,39000
I00003497,O0001538,P00003,1,39000
I00003498,O0001538,P00020,1,92000
I00003499,O0001539,P00005,3,529000
I00003500,O0001539,P00274,1,52900
I00003501,O0001539,P00001,1,92900
I00003502,O0001539,P00122,2,11500
I00003503,O0001540,P00216,1,18000
I00003504,O0001541,P00006,1,276000
I00003505,O0001542,P00001,1,108000
I00003506,O0001542,P00249,2,25000
I00003507,O0001543,P00187,1,94000
I00003508,O0001543,P00116,1,53000
I00003509,O0001544,P00001,1,108000
I00003510,O0001545,P00089,2,10000
I00003511,O0001545,P00240,1,9000
I00003512,O0001546,P00284,1,3500
I00003513,O0001547,P00149,1,1500
I00003514,O0001548,P00078,1,429000
I00003515,O0001549,P00019,2,49500
I00003516,O0001549,P00022,1,5500
I00003517,O0001549,P00070,1,500
I00003518,O0001549,P00050,1,74500
I00003519,O0001549,P00048,1,24000
I00003520,O0001549,P00108,1,48500
I00003521,O0001550,P00309,2,20500
I00003522,O0001550,P00373,2,4000
I00003523,O0001551,P00050,2,57000
I00003524,O0001551,P00530,1,4500
I00003525,O0001552,P00228,1,16500
I00003526,O0001553,P00092,1,61500
I00003527,O0001554,P00243,1,7600
I00003528,O0001554,P00010,1,4500
I00003529,O0001554,P00010,1,3400
I00003530,O0001555,P00016,1,473000
I00003531,O0001555,P00041,2,6000
I00003532,O0001556,P00103,3,50000
I00003533,O0001556,P00002,1,69500
I00003534,O0001556,P00014,1,115500
I00003535,O0001556,P00558,1,120000
I00003536,O0001556,P00014,1,115500
I00003537,O0001557,P00276,1,1500
I00003538,O0001557,P00139,1,10500
I00003539,O0001557,P00501,1,7000
I00003540,O0001557,P00253,2,11500
I00003541,O0001557,P00003,2,39000
I00003542,O0001557,P00045,1,29000
I00003543,O0001558,P00365,3,38500
I00003544,O0001559,P00201,1,78500
I00003545,O0001560,P00040,1,68000
I00003546,O0001561,P00495,2,9500
I00003547,O0001561,P00005,1,529000
I00003548,O0001562,P00012,1,35500
I00003549,O0001563,P00058,1,3700
I00003550,O0001563,P00559,2,283900
I00003551,O0001563,P00071,1,38500
I00003552,O0001563,P00080,1,28500
I00003553,O0001564,P00005,2,529000
I00003554,O0001565,P00002,2,52800
I00003555,O0001565,P00154,2,145500
I00003556,O0001566,P00024,1,3700
I00003557,O0001567,P00058,1,4000
I00003558,O0001567,P00001,2,108000
I00003559,O0001567,P00009,1,28100
I00003560,O0001568,P00001,1,108000
I00003561,O0001568,P00006,1,276000
I00003562,O0001568,P00019,2,49500
I00003563,O0001568,P00018,1,12500
I00003564,O0001568,P00010,1,4500
I00003565,O0001569,P00161,1,179600
I00003566,O0001569,P00567,1,17000
I00003567,O0001569,P00078,1,429000
I00003568,O0001569,P00028,1,61500
I00003569,O0001569,P00422,2,6500
I00003570,O0001569,P00083,1,144000
I00003571,O0001570,P00001,1,108000
I00003572,O0001571,P00249,1,25000
